#{"t_start": 1693081991.9941504, "env_id": "gym_examples/Schedule-v0"}
r,l,t
-102.0,76,10788.922514
-258.0,210,10789.327252
-53.0,39,10789.404355
-78.0,57,10789.515705
-282.0,229,10789.958873
-162.0,120,10790.18897
-46.0,28,10790.241603
-57.0,35,10790.308412
-85.0,69,10790.45382
-208.0,156,10790.757103
-72.0,50,10790.853002
-212.0,144,10791.126371
-116.0,91,10791.300921
-150.0,109,10791.512201
-181.0,109,10791.725052
-57.0,42,10791.809132
-56.0,69,10791.941964
-52.0,44,10792.027341
-124.0,93,10792.209526
-51.0,45,10792.313664
-161.0,115,10792.538976
-97.0,78,10792.690654
-93.0,63,10792.816971
-49.0,41,10792.897135
-44.0,32,10792.9587
-216.0,189,10793.325581
-49.0,51,10793.420159
-100.0,68,10793.550894
-122.0,76,10793.697364
-68.0,53,10793.800371
-88.0,63,10793.921416
-62.0,49,10794.015383
-42.0,29,10794.070483
-50.0,44,10794.155865
-48.0,36,10794.226368
-164.0,106,10797.718725
-50.0,52,10797.794161
-101.0,69,10797.896148
-56.0,42,10797.95807
-140.0,108,10798.117339
-82.0,64,10798.211993
-59.0,46,10798.280989
-153.0,118,10798.459858
-27.0,23,10798.493932
-102.0,79,10798.614511
-101.0,78,10798.733005
-50.0,43,10798.799554
-73.0,41,10798.862684
-94.0,66,10798.964189
-53.0,43,10799.031155
-184.0,148,10799.27544
-252.0,182,10799.562945
-61.0,48,10799.636465
-96.0,77,10799.757777
-73.0,71,10799.867343
-103.0,75,10799.989215
-151.0,118,10800.180118
-85.0,71,10800.294169
-43.0,29,10800.340769
-51.0,23,10800.378232
-58.0,55,10800.467277
-119.0,85,10800.603861
-139.0,108,10800.798784
-296.0,143,10801.03387
-110.0,86,10801.177328
-55.0,36,10801.237272
-98.0,79,10801.369411
-151.0,111,10801.553719
-145.0,119,10801.753243
-66.0,45,10801.828024
-49.0,39,10801.891361
-58.0,36,10801.951645
-44.0,47,10802.030885
-77.0,73,10802.152138
-48.0,39,10802.216813
-53.0,31,10802.269602
-117.0,88,10802.43447
-50.0,49,10802.517449
-68.0,55,10802.61207
-107.0,74,10802.737748
-221.0,157,10803.007899
-53.0,35,10803.068782
-67.0,59,10803.169318
-36.0,25,10803.211295
-63.0,44,10803.28815
-63.0,40,10803.357184
-125.0,101,10803.532321
-238.0,200,10803.878253
-179.0,125,10804.097566
-111.0,88,10804.279588
-54.0,39,10804.353362
-109.0,90,10804.523492
-58.0,53,10804.621269
-125.0,100,10804.809398
-182.0,138,10805.069622
-43.0,27,10805.11905
-49.0,62,10805.2312
-126.0,87,10805.392386
-50.0,39,10805.467564
-59.0,44,10805.548038
-43.0,29,10805.601289
-159.0,123,10805.833293
-114.0,84,10806.008152
-142.0,84,10806.170188
-134.0,105,10806.369195
-68.0,41,10806.447166
-102.0,82,10806.599721
-137.0,96,10806.779165
-68.0,51,10806.874931
-45.0,47,10806.962597
-99.0,68,10807.091738
-257.0,207,10807.485657
-81.0,65,10807.608485
-140.0,101,10807.802619
-55.0,35,10807.867992
-186.0,167,10808.203365
-88.0,74,10808.345343
-55.0,43,10808.428839
-80.0,61,10808.545098
-45.0,35,10808.610637
-112.0,66,10808.737229
-65.0,40,10808.814639
-61.0,51,10808.912744
-111.0,83,10809.071882
-43.0,22,10809.114349
-75.0,51,10809.212765
-40.0,51,10809.309908
-89.0,72,10809.447448
-58.0,53,10809.548863
-233.0,185,10809.919502
-215.0,151,10810.209796
-100.0,87,10810.376976
-152.0,112,10810.593531
-94.0,72,10810.731499
-51.0,55,10810.836366
-56.0,38,10810.909148
-53.0,40,10810.98762
-298.0,65,10811.114528
-113.0,86,10811.28291
-53.0,46,10811.371645
-89.0,64,10811.494334
-63.0,44,10811.579242
-82.0,62,10811.698211
-37.0,27,10811.748201
-250.0,189,10812.12733
-60.0,41,10812.206581
-103.0,65,10812.331765
-52.0,46,10812.420203
-149.0,99,10812.611015
-49.0,46,10812.700154
-56.0,54,10812.801738
-27.0,30,10812.857524
-224.0,166,10813.175538
-77.0,57,10813.28515
-46.0,55,10813.389556
-65.0,45,10813.476954
-73.0,62,10813.596365
-53.0,46,10813.683972
-87.0,67,10813.828758
-86.0,77,10813.975619
-147.0,134,10814.237735
-357.0,283,10814.794787
-148.0,115,10815.020319
-43.0,44,10815.102588
-135.0,106,10815.309324
-131.0,91,10815.4825
-61.0,36,10815.551754
-102.0,78,10819.031886
-57.0,39,10819.088359
-155.0,110,10819.251227
-72.0,60,10819.338321
-76.0,52,10819.416066
-79.0,55,10819.497371
-161.0,109,10819.661384
-259.0,185,10819.939763
-68.0,55,10820.022739
-63.0,42,10820.086677
-53.0,43,10820.15128
-189.0,127,10820.344687
-98.0,78,10820.465252
-82.0,56,10820.566942
-56.0,49,10820.642254
-189.0,140,10820.86134
-205.0,157,10821.107319
-69.0,49,10821.184631
-61.0,45,10821.25578
-58.0,40,10821.319704
-110.0,88,10821.460064
-58.0,32,10821.511299
-61.0,47,10821.58672
-108.0,77,10821.70982
-64.0,66,10821.814658
-37.0,28,10821.858243
-415.0,316,10822.388511
-47.0,36,10822.448584
-44.0,48,10822.528221
-51.0,23,10822.566467
-165.0,125,10822.775149
-70.0,44,10822.84909
-38.0,33,10822.903163
-57.0,51,10822.987861
-116.0,79,10823.12017
-195.0,166,10823.400806
-45.0,41,10823.469482
-116.0,97,10823.63606
-92.0,69,10823.753546
-54.0,40,10823.835797
-123.0,81,10823.97164
-143.0,104,10824.150409
-164.0,127,10824.370656
-124.0,77,10824.506121
-129.0,96,10824.673897
-154.0,117,10824.875687
-125.0,98,10825.04521
-125.0,90,10825.201785
-96.0,96,10825.371229
-70.0,58,10825.476788
-539.0,416,10826.260511
-154.0,112,10826.468662
-50.0,36,10826.536399
-49.0,45,10826.62028
-74.0,52,10826.718719
-135.0,102,10826.909636
-134.0,108,10827.109761
-127.0,81,10827.260412
-56.0,40,10827.336076
-135.0,97,10827.535713
-106.0,94,10827.714896
-156.0,120,10827.940771
-238.0,196,10828.311927
-57.0,35,10828.378017
-125.0,88,10828.544711
-53.0,45,10828.630549
-54.0,33,10828.693627
-43.0,28,10828.746035
-66.0,54,10828.848361
-58.0,40,10828.92323
-82.0,65,10829.044307
-60.0,37,10829.114089
-187.0,154,10829.425042
-43.0,32,10829.485344
-44.0,37,10829.55595
-170.0,108,10829.764931
-108.0,86,10829.928581
-44.0,34,10829.992989
-87.0,73,10830.133495
-334.0,275,10830.665286
-73.0,54,10830.768933
-104.0,67,10830.898262
-57.0,55,10831.003214
-259.0,207,10831.416935
-113.0,90,10831.591004
-53.0,42,10831.673248
-286.0,207,10832.075769
-100.0,75,10832.223327
-56.0,61,10832.338183
-64.0,52,10832.438152
-45.0,40,10832.516806
-26.0,15,10832.545452
-91.0,65,10832.670815
-48.0,45,10832.757541
-67.0,44,10832.84189
-36.0,25,10832.888428
-94.0,71,10833.023815
-62.0,38,10833.095679
-81.0,64,10833.233823
-103.0,78,10833.385081
-54.0,37,10833.457571
-67.0,41,10833.535463
-191.0,138,10833.8031
-56.0,36,10833.871808
-60.0,55,10833.976002
-60.0,49,10834.068371
-50.0,43,10834.151497
-98.0,79,10834.303626
-47.0,45,10834.389712
-54.0,35,10834.458922
-185.0,135,10834.717226
-191.0,71,10834.856286
-200.0,160,10835.188658
-247.0,203,10835.588534
-48.0,39,10835.666689
-102.0,67,10835.797536
-101.0,75,10835.94515
-157.0,137,10836.212772
-122.0,94,10836.398462
-95.0,77,10836.550663
-308.0,216,10836.972629
-55.0,52,10837.073559
-122.0,99,10840.587471
-37.0,25,10840.622813
-102.0,56,10840.704238
-231.0,193,10840.989664
-154.0,131,10841.18448
-213.0,167,10841.43494
-65.0,56,10841.518612
-70.0,41,10841.580452
-66.0,47,10841.653013
-69.0,60,10841.744288
-53.0,36,10841.800256
-151.0,109,10841.969939
-93.0,70,10842.094358
-61.0,48,10842.169105
-55.0,48,10842.243511
-60.0,43,10842.310007
-133.0,100,10842.466238
-54.0,37,10842.524325
-141.0,110,10842.700687
-43.0,25,10842.740034
-140.0,106,10842.906113
-128.0,101,10843.068843
-152.0,116,10843.255906
-64.0,35,10843.313241
-129.0,97,10843.471561
-95.0,80,10843.60324
-103.0,72,10843.736055
-243.0,195,10844.057756
-102.0,84,10844.196336
-94.0,81,10844.330539
-98.0,63,10844.435396
-45.0,38,10844.500927
-159.0,115,10844.693426
-42.0,32,10844.745706
-72.0,48,10844.824812
-109.0,75,10844.951776
-146.0,113,10845.145182
-109.0,82,10845.2848
-134.0,116,10845.498178
-62.0,34,10845.557437
-140.0,88,10845.708537
-50.0,40,10845.778098
-91.0,64,10845.888164
-144.0,100,10846.063596
-58.0,52,10846.153916
-87.0,65,10846.267143
-65.0,44,10846.344127
-46.0,69,10846.461455
-137.0,83,10846.607696
-109.0,65,10846.723256
-98.0,73,10846.857035
-63.0,41,10846.932316
-59.0,51,10847.025403
-39.0,28,10847.092152
-120.0,91,10847.261081
-58.0,38,10847.329334
-67.0,60,10847.435386
-167.0,121,10847.661342
-60.0,42,10847.738717
-58.0,56,10847.841022
-124.0,91,10848.009733
-64.0,45,10848.095975
-262.0,192,10848.455013
-121.0,78,10848.598559
-49.0,43,10848.67769
-60.0,48,10848.766465
-67.0,47,10848.852798
-57.0,47,10848.956438
-112.0,80,10849.107309
-53.0,35,10849.173755
-45.0,36,10849.240249
-118.0,95,10849.41791
-45.0,35,10849.482913
-164.0,123,10849.71473
-163.0,120,10849.943454
-52.0,36,10850.013127
-131.0,88,10850.180799
-123.0,96,10850.362185
-51.0,29,10850.415798
-89.0,68,10850.544679
-70.0,68,10850.669863
-49.0,34,10850.732965
-106.0,74,10850.890362
-195.0,171,10851.21651
-54.0,57,10851.32345
-47.0,38,10851.395812
-114.0,94,10851.577647
-116.0,92,10851.754581
-135.0,106,10851.957076
-169.0,137,10852.218468
-43.0,47,10852.307929
-51.0,41,10852.386298
-217.0,160,10852.696561
-68.0,42,10852.791241
-49.0,38,10852.864245
-51.0,26,10852.913772
-70.0,52,10853.013324
-78.0,51,10853.111172
-153.0,101,10853.30597
-232.0,171,10853.635164
-127.0,108,10853.840626
-49.0,35,10853.908361
-48.0,40,10853.985756
-54.0,35,10854.05239
-50.0,31,10854.110669
-103.0,72,10854.250191
-48.0,45,10854.332917
-96.0,78,10854.483508
-114.0,84,10854.644567
-96.0,79,10854.814308
-51.0,41,10854.893753
-125.0,90,10855.070429
-44.0,34,10855.135401
-92.0,79,10855.289967
-100.0,73,10855.429918
-120.0,104,10855.627715
-61.0,37,10855.69868
-110.0,100,10855.888856
-171.0,138,10856.152073
-45.0,45,10856.236374
-58.0,36,10856.306068
-258.0,165,10856.622974
-157.0,112,10856.854907
-297.0,199,10857.237608
-49.0,49,10857.334042
-42.0,23,10857.3786
-57.0,44,10857.464954
-109.0,70,10857.60052
-108.0,65,10857.72457
-183.0,69,10857.859061
-66.0,56,10857.965794
-78.0,46,10858.053419
-356.0,231,10858.497746
-140.0,99,10862.00315
-61.0,48,10862.072834
-96.0,85,10862.19593
-82.0,62,10862.286793
-49.0,42,10862.34896
-103.0,73,10862.457399
-59.0,42,10862.518213
-102.0,89,10862.648847
-53.0,35,10862.700111
-70.0,44,10862.764675
-61.0,43,10862.828361
-204.0,171,10863.087278
-62.0,41,10863.14982
-206.0,168,10863.425834
-150.0,127,10863.626453
-114.0,94,10863.772974
-382.0,312,10864.270994
-27.0,28,10864.314506
-95.0,70,10864.428043
-198.0,135,10864.647593
-151.0,100,10864.811825
-60.0,40,10864.878322
-50.0,26,10864.920762
-74.0,55,10865.010513
-37.0,23,10865.06242
-161.0,119,10865.258376
-203.0,154,10865.51717
-69.0,51,10865.60307
-58.0,58,10865.697275
-147.0,105,10865.87334
-47.0,34,10865.929479
-208.0,147,10866.174677
-51.0,36,10866.235862
-110.0,96,10866.39812
-73.0,44,10866.471757
-55.0,42,10866.544207
-88.0,66,10866.657082
-136.0,103,10866.848182
-61.0,41,10866.91994
-138.0,82,10867.060491
-81.0,55,10867.153517
-86.0,76,10867.284043
-43.0,28,10867.332316
-50.0,31,10867.385718
-120.0,88,10867.539495
-107.0,72,10867.664718
-73.0,59,10867.766742
-144.0,139,10868.006812
-87.0,59,10868.111926
-72.0,69,10868.234844
-213.0,159,10868.545421
-188.0,136,10868.79432
-171.0,130,10869.034295
-71.0,50,10869.127296
-118.0,105,10869.319324
-121.0,89,10869.483622
-54.0,36,10869.550977
-85.0,60,10869.66341
-65.0,43,10869.743829
-50.0,35,10869.807081
-48.0,38,10869.877357
-42.0,33,10869.937996
-207.0,154,10870.223492
-56.0,41,10870.30059
-107.0,84,10870.472826
-126.0,99,10870.659151
-109.0,80,10870.811433
-268.0,192,10871.175257
-82.0,60,10871.286551
-66.0,45,10871.370662
-108.0,77,10871.515979
-58.0,46,10871.605079
-68.0,40,10871.680331
-119.0,82,10871.833863
-175.0,122,10872.065609
-71.0,48,10872.155719
-50.0,40,10872.234441
-48.0,47,10872.339211
-107.0,78,10872.490113
-158.0,122,10872.725006
-79.0,54,10872.828383
-81.0,58,10872.939007
-42.0,33,10873.001134
-63.0,48,10873.093393
-46.0,45,10873.18019
-356.0,272,10873.70785
-59.0,41,10873.788294
-66.0,64,10873.909029
-94.0,80,10874.06051
-57.0,46,10874.149346
-57.0,39,10874.239766
-127.0,87,10874.407485
-27.0,23,10874.45062
-115.0,96,10874.636161
-47.0,37,10874.709749
-117.0,81,10874.864993
-152.0,115,10875.085696
-27.0,26,10875.134749
-138.0,107,10875.343478
-64.0,40,10875.419743
-112.0,85,10875.584525
-55.0,45,10875.671341
-66.0,36,10875.740851
-156.0,115,10875.961207
-119.0,93,10876.155068
-57.0,44,10876.238938
-136.0,116,10876.461666
-103.0,69,10876.594805
-283.0,142,10876.868005
-123.0,80,10877.022322
-262.0,194,10877.400808
-154.0,42,10877.483988
-54.0,39,10877.560792
-57.0,47,10877.651267
-49.0,42,10877.729855
-117.0,80,10877.885335
-42.0,26,10877.93471
-61.0,39,10878.009434
-142.0,103,10878.220397
-84.0,54,10878.322849
-27.0,22,10878.364291
-82.0,71,10878.501013
-50.0,42,10878.581489
-49.0,38,10878.652574
-128.0,98,10878.84245
-46.0,37,10878.913772
-71.0,55,10879.017934
-273.0,223,10879.443305
-48.0,29,10879.498273
-65.0,49,10879.592568
-52.0,31,10879.652393
-143.0,120,10879.888213
-122.0,92,10883.395525
-48.0,37,10883.450058
-38.0,32,10883.495121
-54.0,47,10883.564393
-56.0,37,10883.619245
-141.0,132,10883.813526
-332.0,237,10884.170521
-53.0,39,10884.228568
-191.0,141,10884.442361
-116.0,94,10884.586432
-106.0,85,10884.71691
-75.0,67,10884.817888
-112.0,78,10884.956846
-57.0,37,10885.015709
-190.0,148,10885.246258
-146.0,94,10885.393989
-448.0,347,10885.949505
-60.0,39,10886.012629
-132.0,92,10886.160953
-230.0,176,10886.448516
-105.0,81,10886.598446
-112.0,81,10886.732977
-73.0,38,10886.794935
-376.0,141,10887.029439
-65.0,49,10887.110479
-292.0,217,10887.470855
-85.0,58,10887.568094
-121.0,88,10887.715848
-164.0,139,10887.949018
-56.0,43,10888.022323
-82.0,57,10888.11812
-378.0,61,10888.237648
-42.0,24,10888.2781
-95.0,72,10888.403084
-62.0,43,10888.476822
-27.0,25,10888.518556
-58.0,49,10888.603285
-128.0,101,10888.778187
-44.0,33,10888.833621
-57.0,44,10888.909085
-28.0,16,10888.936437
-375.0,281,10889.428834
-27.0,36,10889.488776
-60.0,38,10889.553999
-46.0,45,10889.632454
-178.0,149,10889.904845
-52.0,40,10889.992763
-85.0,70,10890.121081
-179.0,146,10890.391544
-78.0,70,10890.519029
-119.0,99,10890.701581
-100.0,77,10890.843605
-71.0,44,10890.925632
-117.0,86,10891.087868
-56.0,39,10891.162504
-51.0,37,10891.230489
-61.0,57,10891.334492
-27.0,24,10891.377339
-63.0,55,10891.479646
-45.0,32,10891.537769
-138.0,77,10891.682221
-56.0,43,10891.761105
-230.0,188,10892.132563
-93.0,54,10892.234421
-298.0,76,10892.377056
-50.0,44,10892.461199
-72.0,43,10892.542324
-56.0,32,10892.603057
-132.0,92,10892.773925
-97.0,72,10892.908718
-48.0,34,10892.972919
-136.0,102,10893.165433
-98.0,77,10893.310541
-55.0,44,10893.393051
-474.0,131,10893.641239
-112.0,99,10893.846605
-67.0,51,10893.943711
-49.0,37,10894.014119
-154.0,124,10894.252975
-126.0,105,10894.453444
-163.0,113,10894.673272
-87.0,84,10894.830714
-55.0,43,10894.912454
-48.0,39,10894.986561
-59.0,38,10895.05881
-137.0,105,10895.263106
-72.0,53,10895.364336
-56.0,45,10895.44928
-59.0,51,10895.546455
-42.0,38,10895.634411
-63.0,50,10895.729148
-125.0,108,10895.935845
-55.0,38,10896.008401
-181.0,136,10896.268606
-109.0,85,10896.431859
-134.0,109,10896.643317
-45.0,37,10896.713324
-47.0,39,10896.789176
-97.0,79,10896.943311
-161.0,126,10897.190701
-174.0,122,10897.430816
-254.0,222,10897.874559
-353.0,264,10898.386096
-257.0,200,10898.770105
-149.0,101,10898.962737
-120.0,93,10899.141064
-68.0,53,10899.24362
-70.0,66,10899.370021
-73.0,55,10899.476245
-93.0,68,10899.621656
-44.0,34,10899.685975
-95.0,78,10899.834767
-221.0,157,10900.136921
-63.0,46,10900.22655
-93.0,92,10900.403191
-277.0,58,10900.514387
-59.0,38,10900.588394
-60.0,44,10900.673446
-116.0,92,10900.847774
-49.0,62,10900.9623
-222.0,103,10901.159828
-198.0,170,10904.803701
-152.0,125,10904.986553
-184.0,147,10905.203277
-102.0,75,10905.313695
-127.0,87,10905.444563
-273.0,59,10905.53404
-181.0,114,10905.706386
-42.0,32,10905.754244
-106.0,75,10905.867837
-115.0,92,10906.008327
-42.0,23,10906.04339
-121.0,87,10906.177035
-121.0,82,10906.319641
-62.0,53,10906.403077
-107.0,78,10906.524731
-44.0,36,10906.581449
-103.0,89,10906.720955
-43.0,36,10906.775775
-112.0,78,10906.898154
-52.0,42,10906.963861
-166.0,138,10907.18276
-60.0,48,10907.259096
-56.0,52,10907.341369
-141.0,108,10907.515472
-62.0,52,10907.598836
-55.0,38,10907.660081
-57.0,29,10907.707533
-49.0,43,10907.776436
-57.0,46,10907.851511
-184.0,121,10908.066495
-52.0,54,10908.15345
-42.0,32,10908.204407
-75.0,49,10908.282699
-339.0,280,10908.749562
-175.0,138,10908.982073
-65.0,44,10909.056479
-59.0,46,10909.134326
-52.0,25,10909.175889
-67.0,47,10909.255482
-64.0,44,10909.330605
-53.0,42,10909.403214
-73.0,55,10909.497287
-200.0,161,10909.787604
-56.0,43,10909.859297
-70.0,44,10909.935386
-110.0,80,10910.073919
-85.0,77,10910.205419
-103.0,80,10910.344394
-112.0,78,10910.481177
-56.0,32,10910.538678
-49.0,38,10910.60536
-459.0,198,10910.952688
-86.0,57,10911.050435
-368.0,277,10911.57789
-142.0,108,10911.780195
-76.0,54,10911.879382
-77.0,52,10911.976029
-97.0,67,10912.102648
-51.0,42,10912.181499
-62.0,46,10912.266728
-59.0,56,10912.370049
-136.0,98,10912.553261
-110.0,83,10912.709384
-73.0,51,10912.803444
-105.0,98,10912.981771
-65.0,33,10913.043118
-46.0,41,10913.121543
-37.0,25,10913.167412
-55.0,47,10913.270125
-178.0,130,10913.514784
-44.0,41,10913.592555
-44.0,35,10913.658998
-45.0,37,10913.72976
-50.0,33,10913.790445
-50.0,41,10913.867107
-75.0,55,10913.969321
-65.0,52,10914.06448
-77.0,59,10914.174155
-357.0,39,10914.247241
-48.0,47,10914.332649
-99.0,74,10914.469177
-54.0,48,10914.55998
-56.0,51,10914.65594
-65.0,47,10914.744754
-44.0,27,10914.795147
-390.0,296,10915.373466
-485.0,355,10916.059302
-50.0,29,10916.113955
-71.0,51,10916.211037
-113.0,84,10916.372386
-48.0,37,10916.44342
-203.0,145,10916.722192
-240.0,180,10917.081943
-50.0,45,10917.168108
-103.0,80,10917.322805
-160.0,128,10917.569216
-66.0,38,10917.642803
-154.0,114,10917.863811
-89.0,71,10918.001505
-114.0,95,10918.185104
-79.0,63,10918.305214
-475.0,130,10918.556705
-103.0,84,10918.719963
-50.0,45,10918.806473
-84.0,65,10918.931391
-248.0,193,10919.318002
-114.0,88,10919.48723
-181.0,117,10919.710866
-137.0,94,10919.894198
-50.0,54,10919.996525
-67.0,44,10920.082412
-225.0,176,10920.428878
-43.0,36,10920.498353
-81.0,59,10920.611177
-117.0,88,10920.781116
-322.0,245,10921.268941
-146.0,121,10921.501587
-50.0,53,10921.603662
-323.0,217,10922.019339
-43.0,44,10922.102394
-89.0,52,10922.203305
-307.0,258,10922.697344
-189.0,148,10926.291122
-37.0,24,10926.325422
-149.0,106,10926.481171
-232.0,148,10926.699914
-70.0,48,10926.771733
-54.0,34,10926.823134
-187.0,147,10927.04679
-89.0,68,10927.149025
-57.0,36,10927.203141
-27.0,29,10927.245514
-48.0,42,10927.309765
-118.0,82,10927.434601
-58.0,51,10927.5131
-160.0,124,10927.722447
-46.0,38,10927.782328
-147.0,115,10927.96312
-67.0,45,10928.034034
-52.0,39,10928.095935
-173.0,130,10928.301909
-101.0,91,10928.445721
-69.0,44,10928.515124
-153.0,112,10928.696561
-50.0,23,10928.733449
-55.0,43,10928.801567
-101.0,76,10928.926973
-43.0,29,10928.973651
-51.0,29,10929.020839
-186.0,155,10929.274588
-50.0,40,10929.355675
-56.0,46,10929.432203
-62.0,61,10929.531332
-55.0,43,10929.60212
-77.0,37,10929.66322
-72.0,68,10929.774106
-122.0,79,10929.904684
-83.0,64,10930.010126
-27.0,22,10930.045579
-48.0,46,10930.120618
-64.0,46,10930.197448
-200.0,147,10930.442942
-174.0,139,10930.677234
-392.0,313,10931.228353
-149.0,105,10931.409471
-51.0,30,10931.461078
-293.0,242,10931.878669
-240.0,201,10932.227793
-58.0,36,10932.290276
-53.0,43,10932.365303
-149.0,104,10932.551988
-112.0,80,10932.699205
-45.0,31,10932.770524
-59.0,36,10932.835997
-50.0,36,10932.900347
-237.0,197,10933.266132
-63.0,43,10933.346385
-77.0,78,10933.489778
-135.0,91,10933.66021
-173.0,102,10933.848543
-120.0,95,10934.022959
-212.0,69,10934.153679
-105.0,79,10934.298557
-58.0,42,10934.375796
-126.0,106,10934.57096
-99.0,75,10934.727136
-253.0,178,10935.06228
-234.0,160,10935.363407
-132.0,98,10935.550827
-52.0,35,10935.616865
-83.0,66,10935.739997
-58.0,43,10935.821982
-59.0,44,10935.904491
-82.0,58,10936.013295
-128.0,89,10936.182478
-58.0,48,10936.27116
-62.0,45,10936.355006
-44.0,37,10936.424667
-264.0,210,10936.839492
-110.0,87,10937.004347
-52.0,43,10937.087472
-128.0,110,10937.29829
-116.0,84,10937.459963
-121.0,90,10937.632847
-167.0,121,10937.864162
-58.0,41,10937.942033
-100.0,64,10938.063734
-98.0,74,10938.207457
-74.0,55,10938.312741
-146.0,106,10938.53279
-117.0,92,10938.712412
-236.0,171,10939.042631
-56.0,50,10939.136851
-43.0,26,10939.187809
-134.0,81,10939.343517
-159.0,127,10939.588236
-102.0,89,10939.76274
-27.0,25,10939.810428
-46.0,43,10939.891818
-53.0,27,10939.943594
-48.0,44,10940.029627
-37.0,33,10940.090852
-56.0,41,10940.168365
-58.0,38,10940.242007
-67.0,42,10940.32355
-63.0,42,10940.420386
-65.0,46,10940.510102
-55.0,45,10940.596875
-149.0,120,10940.828615
-72.0,51,10940.925916
-66.0,42,10941.006346
-160.0,140,10941.277886
-122.0,86,10941.442794
-101.0,70,10941.57658
-101.0,74,10941.717577
-165.0,113,10941.93522
-55.0,35,10942.002986
-109.0,81,10942.15822
-67.0,43,10942.241445
-93.0,79,10942.408865
-100.0,82,10942.566376
-148.0,118,10942.793127
-99.0,83,10942.954068
-197.0,150,10943.240054
-146.0,101,10943.436354
-64.0,52,10943.537649
-260.0,181,10943.882182
-155.0,141,10944.156903
-105.0,76,10947.647623
-79.0,64,10947.741416
